season,holiday,workingday,weather,temp,humidity,windspeed
3,0,1,1,23.78,73,7.0015
2,0,0,1,26.24,47,0.0
4,0,0,1,11.48,45,12.998
1,0,1,1,8.2,32,26.0027
4,0,0,1,15.58,50,6.0032
2,0,1,1,18.86,41,19.9995
4,0,1,3,21.32,94,16.9979
3,0,1,1,29.52,51,12.998
3,1,0,1,30.34,70,15.0013
2,0,1,1,37.72,35,15.0013
4,0,1,2,18.86,88,8.9981
3,0,0,1,28.7,84,8.9981
1,0,0,1,18.86,88,12.998
2,0,1,2,14.76,76,12.998
3,0,0,1,25.42,88,12.998
2,0,0,2,12.3,93,12.998
4,0,1,1,18.86,82,16.9979
4,0,0,1,20.5,77,0.0
2,0,0,1,29.52,30,7.0015
3,0,1,2,28.7,58,11.0014
4,0,0,1,25.42,35,26.0027
1,1,0,2,7.38,55,16.9979
4,0,1,1,14.76,34,11.0014
2,0,0,1,20.5,68,11.0014
1,0,1,1,16.4,76,7.0015
3,0,1,2,31.16,58,19.0012
4,0,0,1,13.94,66,6.0032
4,0,1,2,14.76,66,15.0013
3,1,0,1,37.72,35,19.9995
2,0,1,1,28.7,42,16.9979
4,0,1,2,15.58,94,7.0015
3,0,0,2,20.5,68,19.0012
4,0,0,2,14.76,66,16.9979
1,0,1,1,25.42,35,30.0026
4,0,1,2,21.32,59,19.0012
4,0,1,2,12.3,56,15.0013
2,0,0,2,22.14,56,12.998
2,0,1,1,33.62,59,8.9981
1,0,0,1,16.4,37,19.0012
2,0,1,1,24.6,33,19.9995
4,0,0,1,18.04,44,11.0014
4,0,1,1,16.4,54,15.0013
1,0,0,1,12.3,39,19.0012
3,0,1,1,32.8,38,12.998
2,0,1,1,13.94,46,22.0028
4,0,0,1,17.22,54,19.0012
2,0,1,3,27.06,94,15.0013
3,0,1,2,28.7,61,7.0015
1,0,0,1,6.56,59,0.0
4,0,1,1,29.52,42,11.0014
3,0,1,1,26.24,57,19.9995
2,0,0,1,16.4,30,12.998
4,0,0,2,15.58,66,16.9979
2,0,0,2,29.52,30,8.9981
1,0,1,1,20.5,59,0.0
2,0,1,1,17.22,67,12.998
4,0,1,1,18.86,82,0.0
3,0,1,1,31.16,55,15.0013
3,0,1,2,30.34,55,7.0015
4,0,1,1,16.4,87,7.0015
4,0,1,3,11.48,61,15.0013
4,0,1,1,18.86,82,7.0015
1,0,1,1,11.48,41,0.0
2,0,1,1,13.94,76,6.0032
3,1,0,1,29.52,74,12.998
1,0,1,1,10.66,30,16.9979
1,0,1,2,16.4,71,7.0015
1,0,0,2,6.56,47,26.0027
4,0,1,1,11.48,65,15.0013
2,0,0,1,27.06,65,7.0015
2,0,0,2,21.32,100,8.9981
2,0,0,2,13.94,87,7.0015
2,0,1,1,29.52,51,15.0013
1,0,1,2,8.2,37,11.0014
1,0,1,1,7.38,43,16.9979
1,0,0,3,9.02,93,8.9981
2,0,0,1,20.5,48,7.0015
2,0,0,1,13.94,76,11.0014
2,0,1,2,20.5,68,8.9981
3,0,1,1,29.52,66,11.0014
2,0,1,3,25.42,94,16.9979
4,0,1,1,22.14,39,19.0012
2,0,1,1,18.86,55,7.0015
1,0,1,1,12.3,61,0.0
4,0,1,2,22.14,68,11.0014
3,0,1,1,28.7,45,12.998
1,0,1,1,18.04,94,0.0
4,0,1,1,19.68,77,8.9981
2,0,1,1,13.12,66,19.0012
4,1,0,1,21.32,72,11.0014
3,0,1,1,32.8,46,12.998
3,0,1,1,21.32,72,7.0015
4,0,0,1,24.6,33,11.0014
4,0,1,1,9.84,65,11.0014
4,0,1,2,24.6,53,16.9979
3,0,0,1,28.7,65,0.0
3,0,0,1,31.16,70,8.9981
4,0,1,2,16.4,82,0.0
4,0,1,1,18.86,36,0.0
4,0,0,1,20.5,36,19.9995
3,0,1,2,29.52,74,16.9979
2,0,0,2,18.86,33,0.0
1,0,1,1,15.58,40,8.9981
3,0,0,1,31.16,45,15.0013
4,0,1,1,22.96,64,19.9995
3,0,1,2,24.6,83,11.0014
4,0,1,1,13.12,53,11.0014
4,0,1,1,21.32,48,32.9975
3,0,1,1,24.6,78,11.0014
3,0,1,1,36.9,42,23.9994
3,0,1,1,31.98,62,31.0009
1,0,0,2,5.74,39,26.0027
3,0,1,1,28.7,84,6.0032
4,0,0,1,27.06,50,8.9981
1,0,1,3,5.74,80,8.9981
4,0,1,2,23.78,56,15.0013
2,0,1,2,20.5,88,12.998
1,0,0,2,13.12,36,19.0012
2,0,1,1,26.24,57,11.0014
2,0,1,3,17.22,82,16.9979
2,0,0,1,27.88,44,23.9994
1,1,0,1,10.66,44,23.9994
2,0,1,1,26.24,25,19.9995
3,1,0,1,31.16,52,0.0
1,0,1,1,5.74,59,19.0012
4,0,1,1,13.12,49,19.0012
1,0,1,1,4.92,74,7.0015
4,0,0,2,9.84,81,0.0
3,0,1,1,27.06,83,6.0032
4,0,0,1,13.94,49,12.998
2,0,1,2,20.5,77,19.0012
2,0,1,1,27.06,39,19.0012
1,0,0,2,22.96,43,15.0013
1,0,1,1,18.04,44,19.0012
2,0,0,2,21.32,83,11.0014
1,0,0,1,21.32,34,27.9993
3,0,1,1,32.8,33,15.0013
4,0,1,2,14.76,81,0.0
2,0,1,1,24.6,64,12.998
2,0,1,1,20.5,68,16.9979
3,0,1,1,36.9,25,19.0012
3,1,0,1,26.24,89,11.0014
4,0,1,2,19.68,67,22.0028
4,0,0,1,19.68,72,0.0
4,0,1,1,18.86,82,12.998
2,0,0,2,22.14,94,12.998
2,0,0,2,30.34,51,0.0
2,0,0,2,18.86,31,12.998
4,0,1,2,18.86,88,0.0
4,0,1,2,20.5,63,15.0013
2,0,1,1,20.5,31,0.0
1,0,1,1,14.76,71,12.998
1,0,1,1,15.58,40,15.0013
2,0,0,2,21.32,72,11.0014
4,0,1,2,12.3,65,6.0032
4,0,1,2,13.94,81,6.0032
4,0,1,3,19.68,55,26.0027
4,0,1,1,24.6,53,19.9995
3,0,1,1,32.8,49,0.0
1,0,1,1,18.04,35,12.998
2,0,1,1,22.96,24,8.9981
3,0,0,1,30.34,70,19.9995
4,0,1,1,18.86,67,12.998
1,0,0,1,17.22,44,31.0009
3,0,0,2,28.7,84,15.0013
3,0,0,1,28.7,74,15.0013
3,0,0,1,29.52,74,16.9979
4,0,0,1,22.14,68,8.9981
2,0,1,1,22.96,94,19.9995
3,0,1,1,27.88,65,7.0015
4,0,0,1,22.14,45,16.9979
1,0,0,1,5.74,39,43.0006
1,0,1,1,9.84,35,22.0028
1,0,1,2,23.78,32,19.9995
4,0,1,1,17.22,41,6.0032
1,0,1,2,22.96,49,15.0013
3,0,1,2,31.16,55,16.9979
1,0,1,2,9.02,60,8.9981
4,0,1,1,19.68,48,11.0014
2,0,1,1,28.7,37,27.9993
3,0,1,1,21.32,59,15.0013
4,0,0,1,6.56,59,15.0013
4,0,0,1,9.84,70,12.998
4,0,0,1,18.04,35,0.0
3,0,0,1,24.6,73,6.0032
3,0,0,1,27.06,83,8.9981
2,0,1,1,25.42,43,19.0012
2,0,1,2,17.22,77,0.0
1,0,0,2,18.04,88,6.0032
3,0,0,1,32.8,66,8.9981
3,0,0,1,29.52,84,8.9981
2,0,1,2,16.4,82,7.0015
3,0,1,1,30.34,66,7.0015
1,0,0,2,9.84,87,8.9981
1,0,1,1,18.86,67,16.9979
3,0,0,3,26.24,94,12.998
2,0,1,1,24.6,40,12.998
1,0,1,1,6.56,43,26.0027
3,0,0,2,29.52,74,16.9979
1,0,0,2,14.76,40,26.0027
2,0,1,1,22.96,43,6.0032
4,0,1,2,18.86,94,7.0015
2,0,1,1,22.96,83,11.0014
3,0,1,1,31.16,58,6.0032
1,0,1,1,12.3,65,8.9981
4,0,1,1,9.02,44,12.998
3,0,1,2,27.06,89,6.0032
1,1,0,1,10.66,48,22.0028
4,0,1,2,10.66,65,11.0014
4,0,1,2,18.04,88,6.0032
1,0,1,1,19.68,67,6.0032
1,0,1,1,4.1,36,15.0013
1,0,1,1,9.84,27,19.0012
2,0,1,2,22.14,77,12.998
4,0,1,1,17.22,35,19.0012
2,0,1,1,24.6,78,22.0028
3,0,0,1,32.8,55,7.0015
4,0,1,2,15.58,94,0.0
4,0,1,1,20.5,48,16.9979
3,0,0,1,26.24,53,0.0
2,0,1,2,21.32,88,26.0027
3,0,1,1,30.34,58,11.0014
1,0,1,2,7.38,64,12.998
2,0,0,1,22.96,60,6.0032
2,0,0,1,30.34,58,12.998
3,0,1,1,29.52,79,0.0
2,0,1,2,18.86,72,12.998
4,0,0,1,16.4,62,8.9981
1,0,1,3,18.86,82,7.0015
4,0,0,2,10.66,81,7.0015
3,0,1,1,31.16,62,6.0032
3,1,0,2,27.88,74,19.9995
4,0,0,1,21.32,77,7.0015
1,0,0,1,6.56,69,6.0032
3,0,1,1,27.88,51,0.0
4,0,0,1,9.84,56,11.0014
1,0,1,2,14.76,50,16.9979
4,0,1,2,13.12,61,11.0014
3,0,1,1,27.88,47,6.0032
4,1,0,1,11.48,45,16.9979
4,0,0,2,16.4,62,22.0028
1,0,0,2,13.12,45,12.998
1,0,0,2,9.84,87,8.9981
3,0,1,3,31.16,55,16.9979
4,0,1,2,13.94,66,11.0014
2,0,1,1,22.14,49,12.998
1,0,1,1,13.12,53,0.0
4,0,1,1,10.66,56,16.9979
4,0,1,2,15.58,66,0.0
1,0,1,2,22.96,73,11.0014
3,0,1,1,24.6,88,8.9981
1,0,1,1,22.96,37,27.9993
3,0,1,1,26.24,83,7.0015
4,0,1,1,12.3,65,6.0032
2,0,0,1,30.34,35,16.9979
3,0,1,2,31.16,62,8.9981
2,0,1,3,26.24,89,16.9979
2,0,1,2,18.04,72,19.0012
1,0,0,3,9.02,100,11.0014
3,0,1,1,32.8,52,0.0
2,0,1,3,27.06,83,23.9994
4,0,1,1,24.6,46,0.0
1,0,1,1,7.38,51,7.0015
3,0,1,1,26.24,69,11.0014
3,0,1,1,26.24,89,0.0
4,0,1,1,18.04,77,0.0
2,0,0,2,25.42,33,16.9979
3,0,1,1,32.8,24,16.9979
4,0,0,1,14.76,62,0.0
1,0,1,2,25.42,41,43.0006
4,0,1,2,12.3,100,6.0032
3,0,0,2,23.78,56,8.9981
2,0,1,3,15.58,94,22.0028
4,0,1,2,13.94,87,19.0012
3,0,1,2,32.8,63,23.9994
3,0,1,1,24.6,73,11.0014
3,0,1,1,25.42,83,12.998
2,0,1,1,21.32,45,11.0014
3,0,1,1,26.24,44,11.0014
3,0,0,1,30.34,66,11.0014
4,0,0,1,14.76,66,15.0013
2,0,0,2,20.5,68,7.0015
3,0,1,2,25.42,94,8.9981
3,0,1,1,27.88,61,0.0
2,0,1,2,20.5,39,19.0012
4,0,1,1,17.22,82,7.0015
4,0,1,3,18.86,100,11.0014
1,0,1,1,13.12,45,19.9995
3,0,1,1,30.34,66,12.998
4,0,1,2,11.48,52,22.0028
1,0,1,1,10.66,35,0.0
1,0,0,2,12.3,70,6.0032
3,0,1,1,29.52,54,7.0015
4,0,1,1,22.96,40,6.0032
2,1,0,1,22.14,77,15.0013
3,0,1,1,26.24,73,11.0014
1,0,1,1,20.5,59,19.0012
4,0,0,1,16.4,71,16.9979
2,0,1,1,23.78,49,19.9995
1,0,0,2,16.4,76,15.0013
2,0,1,1,27.06,39,31.0009
2,0,1,1,36.9,37,16.9979
3,0,1,1,36.08,35,16.9979
1,0,0,2,13.12,39,15.0013
1,0,1,1,14.76,57,12.998
1,0,1,1,4.92,54,6.0032
1,0,0,1,6.56,43,6.0032
2,0,0,2,21.32,100,8.9981
1,0,1,1,15.58,32,22.0028
2,0,1,1,20.5,31,7.0015
2,0,0,3,27.88,74,7.0015
1,0,1,1,6.56,74,6.0032
4,0,0,1,18.86,82,0.0
3,0,1,3,24.6,94,0.0
3,0,0,1,30.34,58,19.0012
2,0,1,1,31.98,33,19.0012
4,0,0,1,22.14,45,7.0015
3,0,1,1,29.52,71,19.9995
2,0,1,1,22.96,56,11.0014
1,0,1,1,12.3,70,0.0
4,0,1,1,13.94,53,19.9995
2,0,1,2,29.52,62,7.0015
1,0,1,1,13.94,46,11.0014
2,0,1,1,19.68,51,27.9993
4,0,0,1,10.66,60,16.9979
2,0,0,1,24.6,88,6.0032
2,0,1,2,30.34,74,15.0013
4,0,0,1,8.2,75,0.0
2,0,0,2,25.42,61,7.0015
1,0,1,2,7.38,64,12.998
1,0,1,1,11.48,70,16.9979
2,0,1,1,24.6,73,15.0013
1,0,1,2,12.3,81,6.0032
1,0,1,1,13.94,29,31.0009
3,0,0,1,22.14,68,7.0015
3,0,1,2,35.26,44,16.9979
4,0,1,1,9.84,67,12.998
1,1,0,1,4.1,58,11.0014
1,0,0,1,6.56,47,0.0
2,0,1,1,25.42,41,11.0014
1,0,0,1,14.76,50,7.0015
2,0,1,2,24.6,78,11.0014
1,0,1,1,13.94,46,15.0013
1,0,0,1,4.92,54,12.998
3,0,1,2,26.24,83,8.9981
2,0,1,1,18.86,82,6.0032
3,0,0,1,21.32,68,15.0013
3,0,0,2,31.98,62,19.0012
2,0,1,1,18.04,54,12.998
3,0,1,2,21.32,72,8.9981
1,0,1,2,17.22,54,19.9995
2,0,1,1,21.32,100,8.9981
3,0,1,1,28.7,42,0.0
3,0,1,2,28.7,84,0.0
2,0,1,3,21.32,94,19.9995
4,0,1,1,21.32,45,0.0
4,0,1,1,9.02,55,19.0012
1,0,0,2,11.48,61,11.0014
1,0,0,1,13.94,25,0.0
2,0,1,2,24.6,46,11.0014
2,0,0,1,21.32,19,27.9993
3,0,1,1,25.42,35,0.0
2,0,0,1,22.96,83,0.0
1,0,1,1,12.3,49,15.0013
1,0,1,1,10.66,93,11.0014
4,0,0,1,17.22,94,8.9981
2,0,1,2,22.96,88,8.9981
1,0,1,1,6.56,64,15.0013
2,0,0,2,27.06,50,27.9993
3,0,0,1,33.62,38,0.0
4,0,0,1,19.68,41,26.0027
3,0,1,1,24.6,43,16.9979
4,0,1,2,13.12,53,19.9995
1,0,0,1,13.12,45,26.0027
3,0,0,1,24.6,56,7.0015
3,0,0,1,29.52,74,8.9981
2,0,1,1,24.6,53,19.9995
1,1,0,1,9.02,44,16.9979
1,0,0,1,9.84,81,6.0032
3,0,1,1,26.24,61,12.998
4,0,1,1,15.58,46,12.998
2,0,1,2,26.24,47,12.998
4,0,0,1,12.3,70,0.0
3,0,0,1,36.08,39,15.0013
2,0,1,3,31.16,40,12.998
4,0,1,1,8.2,80,0.0
3,0,1,1,27.06,69,6.0032
3,0,1,1,31.98,62,7.0015
2,0,1,2,22.14,49,22.0028
1,0,1,2,6.56,55,12.998
2,0,1,3,18.04,77,15.0013
2,0,1,1,26.24,78,0.0
3,0,1,1,20.5,72,7.0015
3,0,1,1,26.24,78,22.0028
2,0,1,1,19.68,63,0.0
3,0,1,1,31.16,66,19.0012
4,0,1,1,12.3,61,15.0013
2,0,1,1,13.94,49,22.0028
3,0,1,2,28.7,74,12.998
2,0,1,2,15.58,94,15.0013
4,0,1,2,12.3,61,0.0
2,0,1,1,25.42,69,15.0013
4,0,1,2,17.22,94,8.9981
2,0,1,2,22.14,88,6.0032
4,0,1,2,24.6,73,26.0027
1,0,1,1,14.76,50,8.9981
1,0,1,1,5.74,69,8.9981
4,0,0,1,21.32,39,0.0
3,0,0,2,27.06,89,0.0
3,0,1,3,22.14,94,16.9979
2,0,1,1,19.68,77,16.9979
2,0,1,1,22.14,28,47.9988
4,0,0,1,23.78,56,0.0
2,0,1,3,22.14,52,23.9994
2,0,1,2,22.96,78,16.9979
4,0,1,1,14.76,50,11.0014
1,0,1,1,13.94,53,6.0032
4,0,1,1,13.12,53,16.9979
1,0,0,1,13.12,49,11.0014
4,0,1,1,19.68,77,0.0
1,0,1,2,8.2,40,15.0013
3,0,1,1,30.34,62,15.0013
3,0,1,1,20.5,72,6.0032
1,0,1,1,13.94,46,19.9995
4,1,0,1,22.96,64,11.0014
1,0,1,1,27.06,34,23.9994
4,1,0,2,26.24,53,0.0
1,0,1,1,18.86,33,19.0012
2,0,1,1,22.14,56,22.0028
1,0,1,1,6.56,64,0.0
3,0,1,1,31.16,58,23.9994
1,0,0,3,10.66,87,8.9981
3,0,1,1,31.98,43,8.9981
3,0,1,1,27.06,83,16.9979
2,0,1,1,21.32,36,22.0028
1,0,0,2,9.84,75,6.0032
4,0,1,2,13.12,45,15.0013
3,1,0,2,27.06,94,0.0
4,0,1,2,22.14,88,22.0028
1,0,1,1,13.12,39,6.0032
2,0,1,1,27.06,44,11.0014
3,0,1,1,30.34,48,15.0013
3,0,1,1,22.14,77,6.0032
3,0,1,3,22.14,88,19.0012
3,0,1,1,30.34,51,15.0013
2,0,1,1,20.5,27,32.9975
1,0,1,1,18.86,88,8.9981
1,0,1,2,9.02,64,0.0
2,0,1,2,17.22,82,19.0012
2,0,1,1,17.22,62,7.0015
4,0,1,1,16.4,47,19.9995
3,0,1,1,22.14,60,16.9979
3,0,1,1,26.24,94,6.0032
4,0,1,2,13.94,93,0.0
2,0,1,2,21.32,55,0.0
4,0,1,1,6.56,86,6.0032
3,0,0,2,28.7,61,11.0014
2,0,1,1,29.52,74,16.9979
1,0,0,1,18.86,82,8.9981
2,0,1,2,17.22,38,15.0013
2,0,1,1,27.06,74,8.9981
4,0,0,1,15.58,87,8.9981
4,0,1,1,17.22,94,0.0
1,0,1,3,14.76,81,15.0013
3,0,1,1,26.24,61,6.0032
1,0,1,1,5.74,59,11.0014
3,0,1,1,36.9,35,19.9995
2,0,1,3,22.14,88,16.9979
4,0,1,1,22.14,39,31.0009
1,0,1,1,4.1,54,15.0013
3,0,1,1,31.16,58,35.0008
1,0,0,1,9.84,70,0.0
4,0,0,1,10.66,81,0.0
1,0,1,1,9.02,44,6.0032
2,0,1,1,27.06,27,11.0014
1,0,1,1,15.58,43,11.0014
1,0,1,1,25.42,46,7.0015
2,0,1,1,18.04,72,16.9979
4,0,1,2,13.94,61,8.9981
4,0,1,1,13.94,49,19.0012
1,0,0,1,9.02,41,12.998
3,0,0,1,30.34,70,8.9981
3,0,0,1,31.16,55,19.0012
4,0,1,1,13.12,45,8.9981
2,0,1,1,18.86,33,30.0026
4,0,1,2,12.3,56,19.9995
2,0,0,1,20.5,51,7.0015
3,0,1,1,29.52,74,7.0015
3,0,0,1,34.44,39,8.9981
4,0,0,1,10.66,81,0.0
1,0,1,2,10.66,48,19.9995
1,0,1,1,18.04,77,26.0027
3,0,1,1,31.98,46,7.0015
1,0,1,1,20.5,23,19.0012
2,0,1,1,22.14,42,8.9981
4,0,1,3,18.04,100,8.9981
4,0,1,3,17.22,94,12.998
4,0,0,1,16.4,37,12.998
2,0,1,3,18.04,82,7.0015
1,0,0,1,9.84,38,15.0013
2,0,0,1,24.6,78,15.0013
2,0,1,1,29.52,79,8.9981
3,0,0,1,36.9,42,31.0009
1,0,1,1,7.38,43,16.9979
1,0,1,3,5.74,86,16.9979
1,0,1,1,4.1,54,11.0014
1,0,1,3,12.3,81,19.0012
1,0,1,1,17.22,58,19.0012
4,0,0,1,23.78,49,31.0009
3,0,1,2,27.88,65,12.998
4,0,1,1,23.78,56,22.0028
3,0,1,1,27.06,83,11.0014
1,0,1,1,22.14,42,23.9994
4,0,1,2,9.02,69,7.0015
4,0,0,3,16.4,94,7.0015
2,0,0,1,16.4,30,16.9979
2,0,1,2,20.5,63,8.9981
4,0,1,2,22.96,64,22.0028
2,0,1,1,25.42,53,0.0
2,0,1,2,33.62,41,22.0028
1,0,1,2,9.84,70,8.9981
1,0,1,2,14.76,87,0.0
2,0,1,1,18.04,24,12.998
1,0,1,2,25.42,50,8.9981
3,0,1,1,30.34,51,19.0012
4,0,1,1,21.32,63,7.0015
1,0,0,1,20.5,39,16.9979
4,0,0,1,13.12,76,0.0
2,0,1,2,29.52,58,12.998
2,0,1,3,23.78,88,8.9981
1,0,1,1,27.06,50,15.0013
1,0,1,1,3.28,73,0.0
4,0,1,1,22.96,46,6.0032
1,0,1,1,4.1,49,7.0015
3,0,0,1,27.06,78,12.998
2,0,1,1,22.14,30,39.0007
3,0,0,1,27.06,74,12.998
4,0,1,2,16.4,76,0.0
3,0,0,1,27.06,89,0.0
2,0,0,1,30.34,30,7.0015
1,0,1,1,18.04,38,16.9979
1,0,1,2,11.48,65,6.0032
1,0,1,3,12.3,70,6.0032
2,0,0,3,27.06,74,12.998
2,0,1,1,26.24,38,0.0
1,0,1,1,12.3,42,51.9987
1,0,1,2,13.12,87,8.9981
2,0,1,1,17.22,77,16.9979
3,0,0,2,24.6,97,7.0015
1,0,1,1,14.76,62,27.9993
4,0,1,2,21.32,88,0.0
1,0,0,1,13.12,57,6.0032
2,0,1,1,25.42,83,7.0015
4,0,1,1,26.24,41,15.0013
1,0,0,2,9.84,87,8.9981
3,0,1,3,26.24,89,0.0
3,0,1,1,28.7,79,12.998
1,1,0,1,11.48,45,22.0028
3,0,0,1,30.34,70,12.998
1,0,0,3,10.66,65,11.0014
1,0,1,2,8.2,59,12.998
2,0,1,1,14.76,46,22.0028
4,0,1,3,17.22,88,15.0013
2,0,1,1,24.6,69,19.9995
2,0,0,1,23.78,46,19.0012
3,0,1,1,29.52,61,19.0012
4,0,1,2,22.14,68,7.0015
4,0,0,1,10.66,87,7.0015
4,0,1,3,18.86,100,11.0014
4,0,1,2,13.12,53,23.9994
2,0,1,1,20.5,59,6.0032
4,0,0,1,27.88,47,11.0014
2,0,1,2,10.66,87,16.9979
2,0,1,1,14.76,71,8.9981
4,0,1,3,23.78,83,7.0015
2,0,0,1,20.5,22,12.998
2,0,1,1,26.24,65,27.9993
1,0,1,2,12.3,70,8.9981
4,0,1,1,18.86,72,0.0
4,0,1,1,13.12,70,7.0015
2,0,1,1,19.68,27,22.0028
4,0,1,1,16.4,71,0.0
4,0,1,1,18.86,59,0.0
2,0,1,1,20.5,36,30.0026
1,0,1,1,15.58,66,16.9979
3,0,1,1,33.62,38,19.9995
3,0,1,2,27.88,83,6.0032
4,0,1,1,18.86,63,7.0015
1,0,1,1,13.94,31,32.9975
4,0,0,2,14.76,46,19.9995
4,0,1,2,22.14,68,0.0
2,0,0,1,33.62,23,12.998
3,0,1,1,31.16,62,0.0
3,0,1,1,31.98,35,8.9981
1,0,1,2,12.3,75,16.9979
4,0,1,1,25.42,83,19.0012
1,0,1,1,11.48,24,16.9979
3,0,0,2,28.7,74,19.9995
1,0,1,3,6.56,93,7.0015
4,0,1,1,14.76,50,16.9979
2,0,1,2,20.5,59,12.998
3,0,1,1,29.52,34,8.9981
4,0,1,1,15.58,40,22.0028
4,0,1,1,13.12,53,19.9995
4,0,1,1,16.4,71,6.0032
1,0,0,1,14.76,50,11.0014
2,0,1,1,26.24,78,8.9981
1,0,0,2,8.2,69,11.0014
4,0,1,2,22.14,64,11.0014
2,0,1,1,18.04,88,0.0
1,0,1,1,9.02,75,0.0
1,0,1,1,13.94,53,7.0015
2,0,1,3,21.32,77,7.0015
4,0,1,1,18.04,67,15.0013
4,0,0,1,18.86,40,27.9993
4,0,1,2,13.12,66,7.0015
2,0,0,1,25.42,57,16.9979
2,0,1,1,22.14,32,15.0013
2,0,1,1,21.32,32,30.0026
1,0,0,1,12.3,52,16.9979
4,0,1,2,22.96,73,19.0012
2,0,1,1,17.22,67,8.9981
3,0,1,2,31.16,58,15.0013
1,0,1,2,9.02,87,0.0
1,1,0,2,7.38,47,8.9981
4,0,1,1,11.48,56,19.9995
4,0,1,2,12.3,70,11.0014
2,0,1,1,16.4,71,8.9981
4,0,1,2,14.76,66,16.9979
4,0,0,1,13.94,61,19.0012
4,0,1,1,12.3,52,11.0014
2,0,0,1,25.42,25,22.0028
3,0,1,1,31.98,52,15.0013
4,0,1,1,18.86,77,7.0015
2,0,1,3,21.32,77,39.0007
3,0,1,2,27.88,61,0.0
2,0,1,1,22.14,88,12.998
4,0,1,1,15.58,40,22.0028
1,0,0,3,12.3,100,32.9975
4,0,1,3,18.04,100,12.998
2,0,1,2,24.6,64,26.0027
2,0,1,2,21.32,63,19.9995
3,0,1,1,29.52,51,11.0014
3,0,1,2,31.98,66,19.0012
1,0,0,1,13.12,76,0.0
4,0,1,2,13.12,53,26.0027
2,0,1,2,27.88,61,32.9975
4,0,0,1,13.94,66,8.9981
1,0,1,2,6.56,86,6.0032
2,0,1,1,13.12,45,19.0012
1,0,1,2,12.3,70,36.9974
3,0,1,1,32.8,52,26.0027
2,0,1,3,25.42,88,23.9994
2,0,1,1,29.52,51,30.0026
1,0,1,1,10.66,30,35.0008
3,1,0,1,32.8,46,0.0
2,0,0,1,25.42,57,0.0
1,0,0,2,9.02,47,43.9989
4,0,1,2,21.32,59,19.9995
2,0,1,1,24.6,78,7.0015
2,0,0,1,14.76,71,7.0015
1,0,1,1,12.3,56,15.0013
3,0,1,3,25.42,94,7.0015
4,0,1,1,24.6,49,26.0027
4,0,0,2,15.58,62,11.0014
1,0,0,3,9.02,100,0.0
2,0,1,1,17.22,50,12.998
3,0,0,2,26.24,89,12.998
3,1,0,2,27.06,94,19.9995
2,0,1,1,17.22,47,30.0026
3,0,1,1,25.42,61,8.9981
4,0,1,2,18.86,88,0.0
1,0,1,1,4.1,54,6.0032
2,0,1,2,22.96,88,8.9981
3,0,1,1,38.54,29,16.9979
4,0,1,1,13.12,87,0.0
2,0,0,1,10.66,70,7.0015
2,0,0,2,24.6,40,11.0014
4,0,0,3,15.58,94,6.0032
3,0,1,1,28.7,74,7.0015
3,0,1,1,32.8,24,0.0
3,0,1,1,35.26,39,19.0012
2,0,1,1,26.24,53,8.9981
4,0,1,2,27.06,74,0.0
3,0,1,1,26.24,83,0.0
4,0,1,1,10.66,56,19.0012
1,0,1,2,7.38,93,11.0014
3,0,1,1,34.44,34,22.0028
1,0,1,1,13.94,71,12.998
1,0,1,2,10.66,65,7.0015
3,0,0,1,25.42,50,8.9981
4,0,1,2,12.3,49,11.0014
4,0,1,1,20.5,72,12.998
4,0,1,1,13.12,39,27.9993
2,0,1,3,20.5,82,19.0012
1,0,0,2,10.66,52,16.9979
4,0,1,1,13.12,45,19.0012
2,0,0,2,22.14,94,11.0014
1,0,1,1,9.02,55,6.0032
4,0,0,1,15.58,46,0.0
1,0,1,1,8.2,27,31.0009
1,0,1,2,22.14,42,19.0012
2,0,1,3,22.96,88,8.9981
2,0,0,2,15.58,82,0.0
1,0,1,2,12.3,70,0.0
1,0,1,2,5.74,63,7.0015
4,0,1,1,13.94,71,7.0015
1,0,1,2,13.94,42,35.0008
3,0,0,1,28.7,65,19.0012
4,0,1,1,12.3,33,19.0012
4,0,1,2,25.42,83,12.998
3,0,0,1,27.06,89,6.0032
3,0,1,1,33.62,46,12.998
1,0,1,3,21.32,72,19.9995
3,0,0,1,27.06,36,16.9979
3,1,0,2,28.7,74,11.0014
4,0,0,2,11.48,89,11.0014
4,0,1,2,22.14,68,22.0028
4,0,1,1,14.76,53,19.0012
4,0,0,1,22.14,83,7.0015
4,0,1,1,13.12,65,12.998
3,0,1,2,31.16,40,0.0
4,0,1,1,22.14,49,0.0
4,0,1,1,13.12,70,11.0014
3,0,0,1,34.44,36,15.0013
1,0,0,1,20.5,31,19.0012
2,0,1,2,19.68,77,15.0013
3,0,1,1,24.6,83,8.9981
2,0,1,2,25.42,65,22.0028
3,0,1,1,31.16,75,12.998
4,0,1,2,14.76,46,27.9993
3,0,1,1,25.42,57,8.9981
2,0,1,3,10.66,100,11.0014
4,0,1,2,24.6,78,16.9979
2,0,1,1,25.42,25,12.998
3,0,0,1,31.16,66,19.9995
4,0,1,1,22.96,64,16.9979
3,0,0,1,35.26,40,23.9994
4,0,1,1,14.76,46,15.0013
4,0,0,1,10.66,81,6.0032
4,0,1,2,28.7,74,7.0015
1,0,1,1,9.02,75,6.0032
1,0,1,1,5.74,50,8.9981
2,0,0,2,15.58,87,8.9981
